id	document	label
7789	ㆍ그것도ㆍ오늘ㆍ자조모임에서ㆍ갔었는데요ㆍ프롬우주카페는ㆍ너무좋고ㆍ저는ㆍ프롬우주카페에서ㆍ카푸치노커피를시켜서ㆍ마셨는데ㆍ요ㆍ너무맛잇고ㆍ그리고ㆍ다음에는ㆍ또ㆍ프롬우주를ㆍ많이ㆍ제마음에ㆍ속들고ㆍ그리고ㆍ너무ㆍ넓어서ㆍ좋고ㆍ서비스도ㆍ좋고ㆍ커피도ㆍ맛잇어서ㆍ계속가고싶어요ㆍ정말ㆍ로ㆍ사랑하고ㆍ제가ㆍ가본카페ㆍ중에서ㆍㆍ아주ㆍ좋아요ㆍ진심이에요ㆍ	5
10818	얼그레이, 헤이즐넛(누텔라), 갈릭 이렇게 3개 샀어요	5
1488	일단 서비스가 최악	1
1168	-------------------	4
20794	커리는 훌륭하지만 탄두리 종류는 다소 평범한 편이라서 비추합니다	4
20111	메뉴를 미리 생각하면 좋다	5
6246	저멀리 북항대교(남항대교) 뷰와 남포동, 용두산공원도 조망되는 핫플레이스이다	5
5058	회는 숙성회로 일본에서 먹던 수준이네요	4
3307	일단 저는 파스타 코스 요리를 먹었구요	5
16568	체인점이지만 맛있다	5
15759	특별하지않은 보통의 교촌매점	3
3707	식당의 실수로 보통이 아닌 곱배기가 나왔는데, 양이 더 많이 나온 것은 좋은 점이지만 면이 퍼진 상태로 나온 점은 아쉬웠습니다	4
15476	배불리 맛있게!	5
622	멀리사는데 한번씩 근처 들를때마다 꼭 아이스크림 먹고 갑니다	4
20314	앉으면서 바로 곱창전골과 소주를 주문하니 곧이어 곱창과 버섯, 각종 채소가 수북이 쌓인 냄비를 내어주셨다	4
2885	싱거운 커피 맛	3
4481	스테인리스 그릇이라 피자 썰때마다 온몸이 소름끼침	4
12966	👍🏻직원분들 정말 친절하세요	5
15268	다시 멀더라도 탈리로 가야겠어요.	3
16661	4	4
20901	👍🏻 직원분들이 친절하네요	3
1042	이 두가지에 비해 꼬리찜은 살짝 질기고, 퍽퍽한 느낌이 있지만 설렁탕은 국물이 깔끔하고, 담백하다	4
20565	영화가 끝날 때 까지 긴장감을 손에서	5
6296	육질, 육감..을 조용히 음미하고프면 추천드립니다!!	5
3653	커피향도 좋고 맛있어요	5
5753	치마살은 약간 질겼으나 그럭저럭	4
3229	직원분들이 정말 친절하시고 상품도 정말 좋았습니다:)	5
17729	시금치 피자가 시그니처고 맛있어요.	4
4515	건물은 4층인데 3층까지만 자리가 있고 4층에는 따로 주인내외가 사는 곳으로 보입니다	4
11265	오픈할때 아니면 평일 오후에도 매장이용은 거의 웨이팅이 있다	4
194	깔끔한 인테리어 괜찮았구 음식도 나쁘지 않았어요 기본적으로 나오는거 외에 스튜하구 토마토 계란 볶음을 시켰는데	4
13962	기름때문에 벽이 끈적끈적 거립니다	5
14172	홍어를 못드시는 분이라면 패스	4
13300	조개찜시키고 칼국수까지 먹으니 양도 많고 맛있었어요	5
12877	아웃백이니 친절이야 덤이고.	4
7267	그러나 여름철 웨이팅을 생각하고 먹는다	3
13710	광안리 뷰가 너무 좋은 카페	5
16885	가격도 저렴한데 결제 금액에 3%적립해서 2만원 이상부터는 결제도 가능합니다	4
7076	돈코츠랑 차항 먹었는데 둘다 맛있었어요	5
9987	점심시간은 어쩔 수 없으니까....	4
19400	서현역 근처 수제버거집	5
2316	탕수육은 호불호가 있을 수 있습니다	4
6641	군만두 샤오롱바오 찐만두 등등 다 맛있다	5
19620	소세지섞어찌개+제육볶음+폭탄계란찜+공기밥2(사실 무제한) 의 가격이 18,000원이라는 최강의 가성비	5
19973	덴뿌라는 후추향이 강했고, 두툼하지만 고기도, 튀김도 식감이 부드러웠다	4
21564	국내산이 아닌데 직원이 직접구워주는데 입에 특양을 넣는 순간 와.....뉴질랜드의 푸르고 멋진 풀밭에서 뛰어놀다가 잡힌건지..	5
5823	먹을때 마다 감탄을 자아내는 부드러움과 쫀득한 식감이 정말 최고입니다	5
10540	'여기 아니면 안돼!	4
16718	화요일과 금요일은 묵은지돼지찜을 점심상으로 먹을수 있습니다~ 주차는 자리가 협소할수 있거나 없을수 있습니다.	3
8602	안주는 맛있지만 비싼 편에 속함	3
1837	다른 메뉴도 맛보고 다시 수정예정이에요	4
19991	키오스크 주문도 조금은	5
16043	이 집의 가장 좋은 메뉴는 의외로 보쌈정식입니다	4
9644	나름 유명한 곳이라는데	2
17737	사진의 작은그릇은 무료공기밥그릇입니다	4
20339	스타벅스는 언제나 동일한 경험을 제공하는거같습니다	5
21714	네이버 예약으로 갔는데 점심으로 가니 가격도 괜찮고 무엇보다 서빙해주시는 분이 친절하게 설명을 잘 해주십니다	5
21602	설렁탕 이상으로 김치가 인상적인 곳입니다	4
2932	바나나크럼블이 진짜 최고였어요.	5
12886	물냉면	5
14011	매운닭은	3
18444	박스째 사러오신 손님들이 많으셨던 태성당	5
13467	사진은 육회만 남겼지만 이집 돼지갈비 좋습니다	4
3012	부아쟁의 프랑스 코스요리는 훌륭했고, 뷔페식으로 제공되던 디저트가 무척 맛있었어요.	4
2430	가능한겨ㅡㅡ	5
1032	페리카나 정말 맛있는데	4
3272	아침시간부터 줄 30분 기다렸다가 식사하러 들어갈 수 있었어요	4
14790	커리가 맛있는집	4
4929	그리고 가게 인테리어가 인상적이었는데 온통 고양이로 도배되어 재미있었습니다 가게는 아담한편이고 가끔 들러서 먹으면 재미있을것 같네요	4
8803	그대로 먹기 좋다.	5
2109	맛도 너무 좋아요	5
6294	재료들이 신선하고, 치즈의 품질이 나쁘지 않은듯 보여 만족스러웠다	3
4413	미려한 디자인, 널찍한 공간, 무난한 커피와 디저트,  그리고 실외 테라스공간	5
79	음식 데코도 이쁘고 구성도 맘에 들었어요.	4
3833	인절미빙수를  먹었는데..	4
16235	혼자 와서 여유롭게 드시다 가시는 분들도 많고 좋습니다	3
20997	매장 입구에서 키오스크로 주문을 하면 자리 안내를 해주는 시스템 입니다	3
16187	방금 만든 피자일텐데 별로 안 따뜻했습니다	2
3590	하는 마음 반이 섞여있다	3
8653	다 맛있는데 재료의 맛이 살아있었던 것 같아요	5
8716	음.	3
19435	사람이 많습니다	4
18172	비슷한 술집과 비슷합니다	4
20303	육회도 육사시미도 신선해서 딱 먹기 좋았습니다	4
6091	다양한 초밥 나름 이유있는 가격에 만족하게 즐기고 왔습니다	4
8275	다시는 안갈랍니다.	1
13764	중소기업형 맛집이므로 음식 나오는 속도가 빠르고 서비스경험도 나쁘지 않았습니다	4
5	그래도 직원들 친절하고 깔끔한 식사를 할 수 있어 가끔씩 찾아 갑니다.	4
21757	정말 오랜만에 방문한 아웃백은 최고엿습니다	5
19447	똠양꿍의 호불호를 퇴색시킬 맛이다	4
407	중요한 손님 접대 자리 로도 괜찮습니다	5
8549	파스타도 맛있고 특히 피자가 인상적	5
2795	살짝 단거 빼고는 맛있었음	4
8172	근처이웃이라면 꼭 들려보세요👍	5
19664	서비스도 주시고 사장님 친절하세요~!	5
20579	예전의 그맛	3
18900	Lots of international travelers around here	5
10580	지난번에 롯데 타워가 몇년간의 공사를 완료 완공하여 그 기념으로 롯데 타워에서 아마도 언뜻 기억으로는 3만 5천발 이상의 불꽃을 터뜨렸다는 기사를 언뚯 보아서, 이모습을 담기 위해, 이곳이 가장 잘 보이는 곳이라 하여 방문하여, 촬영 하게 되었다	5
3333	음식이 맛집...?이라고 하기엔 조금 모자란다...	3
17397	깔끔하고 맛있어서 한번 더 가게 되네요.	4
2604	2층의 전경도 좋고 분위기도 좋습니다	4
7161	실패하지 않는 곳	4
929	국물은 토렴식 보다 더 뜨거우니 염도도 덜 짜게 느껴지고 조미료 맛도 조금은 연하게 다가온다	4
12376	리조또도 추천추천.	5
19880	저희 뒤로도 계속 웨이팅..	5
14197	코스요리라 사실 특별한 날 아님 자주 방문하긴 어려움	3
2774	크고 바삭한 황비홍 고추를 곁들여 먹으면 살짝 매콤한 맛을 즐길 수 있다	5
16122	늦은 시간까지 북창동 거리에서 즐길 수 있는 맛집이에요.	5
5573	여자친구랑 파스타 땡겨서 갔는데	5
6336	오랫만에 푹 익은 갈비찜과 밥 비벼먹고	5
735	1층에는 좌석이 조금 있고 2층에 넓은 공간이 있습니다	4
11410	빵 종류도 많고 케이크도 종류 꽤 많네요	5
11977	여기는 슴슴하지 않고 좀 짜다	4
7388	직원분들도 친절 하십니다.	3
10261	all dishes and the meat is in best quality	4
17625	그럼 이야기 다한것 같음	5
12573	직원분들 친절해서 좋아요.	5
18912	특히 직접 담그신 수재청으로 만든 아이스 에이드는 여름에 일품이네요~~	5
8340	밀푀유를 추천받아서 먹었는데	5
19237	그리고 진열장에 있는 도넛으로 꺼내주면 서로 더블체킹되고 좋은데 굳이 뒤에 트레이에 있는걸 담아줘서 한개는 잘못담아줌...레몬필링 주문했는데 집에와서보니 라즈베리필링을 넣어줌ㅡㅡ 아이언맨 팬으로써 한번쯤 먹어볼만한 정도	2
7263	고기는 구워주다 뒤집는 시기 놓치고선 고기타면 손님 앞에서 스텝들 큰소리로 혼내고.	2
6984	양이 많은 편은 아니고 역삼역 근처에 라멘집이 없어서 적당히 생각날때 먹기 좋아요.	4
7775	평소에 웨이팅이 길어 줄 설 생각을 안하다가 줄이 짧아서 식사했었습니다	4
17363	반찬도 깔끔하고 여러 종류의 생선을 먹을수 있는 곳!	4
15757	라떼가 맛있었다!	5
21415	가게는 조그맣고 아담한 느낌이에요 주차자리는 없어서 차끌고 오기에는 불편할 것 같구요 음식은 로제파스타랑 봉골레 피자 이렇게 시켜서 맛있게 먹고왔어요	4
6132	여기는 서울의 강북과 강남을 이어주는 청남대교 북단에서 강남쪽을 바라보는 야경이 특히 멋진 곳이기도 하다	5
5346	남도 음식전문점,홍어회가 일품,종업원들의	4
2441	올림픽공원 주변에 위치하고 있어 평일에는 직장인들이 많이오고 주말에	4
7391	지하철을 맛볼 수 있는 곳	5
14030	굽고 자르고 프로 입니다	4
10243	김 돈 받는곳 이곳이 처음이네요	1
9472	개인차가 있겠지만, 저는 생고기구이를 숯불에 구워 먹는걸 좋아해서 만족합니다	4
15711	Kim were so nice	5
20032	점심특선 20인 한정 17000원으로 냉면 죽 수육 전 불고기쌈 후식 딸기 매실차 구성이고 한식기와 놋그릇으로 정성스럽게 담겨나와요	5
21809	고추장찌개가 맛있다	5
11316	바로 앞집은 소나무집	5
85	식전 바게트도 3가지로 나와서 좋았고, 파스타는 면과 소스의 조화가 좋아 풍부한 풍미가 느껴졌다	5
21795	음식 맛있고 직원분들도 친절해요.	5
10169	데이트 장소로도 모임 장소로도 좋아보인다	5
9246	런치로 좋은가격에 먹기 좋아요	5
13265	프랑스 분위기가 물신 나는 곳이에요	5
15228	쉐이크에 찍어먹는 프렌치프라이드는 색다른 맛이 나서 나름 신선	3
8487	소바 넘 좋아해서 비싼 소바 싸구려 소바 다 맛나게 잘먹는 편인데요	1
15410	기획으로 추진되는 전시는 국제도시 서울의 위용에 걸맞게 굵직굵직한 유명 작가들의 작품을 서울에서 관람할 수 있다니.	5
13894	맛도 좋고 서비스도 좋았어요	5
20207	여의도에서 오래된 맛집.	3
7084	진료를 잘보고 못보고를 떠나 정말 너무 불친절하네요	1
8638	개인당3개추천.	5
4864	맛이야 이미 이동네에선 유명하기에 합격요~	5
12244	별로 좋은 점을모르겟음	2
13129	이른 아침에 조용히 커피마시기 좋은곳,	4
15776	맛있습니다.	5
14830	물이 시원한 오렌지주스병에 보리차로 제공됨	4
1113	찾기는 어렵지 않습니다 웨이팅이 가끔 있는 편입니다.	5
9746	사진 속 양은 2인분인데 각자 밥한공기로 해결하기엔 양이 많습니다	5
16621	물론 다른빵도요	5
11538	꿔바로우를 먹어보면 이집은 잘한다 못한다를 알 수 있지요.	5
8173	안에 임영웅 싸인있어요	5
16101	아니 애초에 주말의 방배먹자골목은 아주 허접하니 남현먹자골목에서 드시거나 사당먹자골목에서 드세요	3
9161	계란밥	5
12143	전반적으로 과하지않고 깔끔, 정갈하다는 느낌 간은 다소 센 편일 수도 있다	5
7377	안주 하나로는 아쉬울때 두번째로 시킬만한 안주의 옵션이 부족한 느낌	4
4446	시나모롤 구름하우스 굿	5
14205	지하에 위치해 있으며 선생님들이 아이들과 유대관계가 좋아 수영 성과가 좋은 게 특징이다	4
19024	한번 권해본다	5
12765	메뉴 좀 다 먹어 보게	5
9677	음악 취향 한결같으신 사장님덕에 커피맛에 한번, 음악 사운드에 두번 감동 받는 곳	5
20837	오리고기와 삼채와의 궁합이 참 좋습니다.	4
19811	동대문 역에 있으니 당연히 뷰는 일찌감치 포기	3
19990	2시반.	4
1698	오로라 레몬에이드가 시그니처고 비타민 떨어지면 종종 가서 먹어요	5
20095	직원분들이 친절하시고 각자 세분화하여 빠른 서비스를 제공 해주십니다	5
19607	치즈피자 위에 연어샐러드가 올라간 느낌으로, 힘들게 피자처럼 먹지 말고 포크를 적절히 활용할것	5
15154	코다리구이 딱딱하지 않고 부드러웠고 양념도 적당히 매콤달달해서 손이 자꾸 갔어요	4
2385	얼큰칼국수였는데 매운걸 완전 못 먹는 제입에도 딱 맞았고 공기밥 말아서 먹으니 환상적이었습니다	5
18242	다음에 또 방문하겠습니다!	5
10534	다른곳에서 찍은 MRI가져 갔는데 8개월이 지나 의미가 없어서 다시 촬영했는데, 촬영 직원도 친절하였습니다.	5
2718	- 우삼겹 & 파채 라면 5,800원	4
277	사장님도 너무 친절하고 오향장육은 레전드급	5
1774	가격도 착하고 맛도 좋은 천지식당	5
1924	오늘 크림치즈랑 오레오랑 얼그레이 다쿠아즈 먹었는데 오레오랑 크림치즈는 진짜 정말 역대급 맛있었어요	5
19048	- 카레간이 적당하고 맛있다, 취향껏 양 조절 가능해서 좋다	5
2972	단가가 높아질수록 더 많은 부위들이 나온다고는 하지만 그런 것 같진 않고 양만 많아짐	3
17730	실제 손님도 더 많고 추천도 더 받아 가게 됐다	4
6186	15~20분뒤에 나옴	2
17293	직원분들도 모두 친절.	4
13119	맛있습니다	5
16938	한접시1900  너무좋다	4
1487	완전 추천 !	5
6320	개인적으론 두번째 방문	4
1002	'참외 소르베'도 정말 맛있었다	5
9517	소화기내과 문성훈 교수와 진료했고 들어가자마자 결과가 정해져있었어요	1
17173	맛나게 냠냠 하시믄 됩니다	4
3924	약간 일식쪽이 빈약한 느낌이지만 가격대비 뛰어난 양식이나 중식이 있어 커버가 됨	4
3545	산들해와 다르게 된장찌개 나오는 것은 장점	4
6280	미리가서 큐알찍고 예약하고 다른거 하다오면 바로입장 가능	4
9964	시장근처로 주차장은 없지만  주문에서 테이크 아웃까지 시간이 굉장히 짧아서 좋았습니다	4
12919	가격대비 퀄리티가 훌륭합니다	5
15219	가게는 삼성그룹본사 건물 근처에 있었는데 일부러 오려던게 아니고 갑자기 오게 된거라 뭘 주문해야 되는지도 몰랐는데 키오스크는 점원분이 영수증 용지같은걸 교체중이어서 바로 옆 주문하는 곳에서 주문하면 된다고 안내를 받고 주문하려는데 바로 앞에 모형으로 아마도 대표메뉴인 것 같은 샌드위치 네종류가 전시되어 있어 그 중에서 아메리칸 햄치즈, 베이컨 더블 치즈, 데리야끼 바베큐 세종류를 테이크아웃으로 주문함	4
